@relation 'NBA2K Players'

@attribute height numeric
@attribute weight numeric
@attribute 'Open shot mid' numeric
@attribute 'Contested shot mid' numeric
@attribute 'Off dribble shot mid' numeric
@attribute 'Open shot 3pt' numeric
@attribute 'Contested shot 3pt' numeric
@attribute 'Off dribble shot 3pt' numeric
@attribute 'Shot IQ' numeric
@attribute 'Free throw' numeric
@attribute 'Offensive consistency' numeric
@attribute 'Shot close' numeric
@attribute 'Standing layup' numeric
@attribute 'Driving layup' numeric
@attribute 'Standing dunk' numeric
@attribute 'Driving dunk' numeric
@attribute 'Contact dunk' numeric
@attribute 'Draw foul' numeric
@attribute 'Post control' numeric
@attribute 'Post hook' numeric
@attribute 'Post fadeaway' numeric
@attribute Hands numeric
@attribute 'Ball control' numeric
@attribute 'Passing accuracy' numeric
@attribute 'Passing vision' numeric
@attribute 'Passing IQ' numeric
@attribute 'Speed with ball' numeric
@attribute Speed numeric
@attribute Acceleration numeric
@attribute Vertical numeric
@attribute Strength numeric
@attribute Stamina numeric
@attribute Hustle numeric
@attribute 'Overall durability' numeric
@attribute 'On-ball defense IQ' numeric
@attribute 'Low post defense IQ' numeric
@attribute 'Pick & roll defense IQ' numeric
@attribute 'Help defense IQ' numeric
@attribute 'Lateral quickness' numeric
@attribute 'Pass perception' numeric
@attribute 'Reaction time' numeric
@attribute Steal numeric
@attribute Block numeric
@attribute 'Shot contest' numeric
@attribute 'Defensive consistency' numeric
@attribute 'Offensive rebound' numeric
@attribute 'Defensive rebound' numeric
@attribute Boxout numeric
@attribute Potential numeric
@attribute Intangibles numeric
@attribute overall numeric

@data
82,245,44,34,27,27,27,27,31,59,27,61,74,63,69,54,34,39,54,53,38,62,41,31,33,44,30,54,38,65,58,75,70,78,51,66,49,64,42,54,57,56,74,59,39,78,79,77,75,53,65
82,215,54,29,25,71,54,55,27,67,57,49,75,52,67,57,32,47,61,57,47,72,32,27,25,37,50,64,63,59,32,80,76,83,59,71,61,71,53,59,64,60,73,64,32,65,71,59,75,79,65
83,200,69,53,38,71,34,26,64,49,46,52,76,54,71,76,36,78,56,51,48,58,44,36,26,48,42,70,50,73,70,75,50,83,44,58,48,56,40,50,48,46,63,48,26,58,56,66,76,76,65
78,220,72,47,51,77,37,48,73,70,42,42,79,71,37,77,37,53,27,30,37,72,65,51,39,49,70,77,75,75,42,80,75,87,63,43,61,65,57,37,62,56,27,62,57,29,51,38,74,85,65
83,255,67,39,36,39,28,27,58,65,49,75,76,46,74,39,34,69,75,73,59,87,29,27,44,27,33,55,41,63,62,74,59,79,48,72,47,56,39,53,64,64,69,54,39,65,61,59,76,58,65
80,230,64,56,57,78,65,61,47,77,37,77,72,67,25,42,30,48,71,67,68,71,64,57,59,67,60,52,49,69,46,85,77,84,55,57,62,59,35,57,69,60,25,69,37,49,51,56,75,42,65
83,242,75,71,35,65,36,25,54,70,45,76,75,53,70,50,30,55,61,63,59,65,37,53,31,55,49,59,47,63,67,77,77,79,47,55,49,55,49,35,55,54,67,59,25,57,74,71,77,63,65
81,220,71,59,37,77,66,48,58,74,27,67,77,62,47,57,37,48,51,46,42,52,59,45,39,49,61,71,66,81,62,77,78,78,63,57,64,53,67,59,55,57,45,56,42,46,55,47,75,46,65
80,215,68,51,48,77,84,62,71,77,56,76,66,58,25,54,26,54,32,25,56,66,56,55,25,66,51,73,52,72,42,77,70,76,49,34,54,46,49,40,48,55,53,48,41,31,46,32,72,66,65
81,230,62,35,29,45,27,27,52,50,37,52,77,57,72,62,30,74,48,57,49,57,36,46,34,46,40,69,52,77,72,81,70,83,49,65,47,61,49,37,59,60,59,59,32,82,49,62,73,76,65
79,220,78,67,68,77,62,61,53,85,34,35,69,63,39,39,39,43,41,27,51,69,64,51,29,61,66,70,71,72,37,80,76,83,43,43,47,55,43,49,59,62,39,59,25,31,65,32,71,78,65
81,194,59,32,26,62,29,26,74,66,45,63,79,49,80,84,45,62,57,47,49,69,45,27,27,59,40,63,60,91,48,80,83,78,53,52,64,55,35,63,62,54,65,62,45,43,67,61,70,74,65
74,185,71,71,70,79,67,69,57,71,57,73,79,76,25,67,27,51,25,25,37,79,71,59,57,63,77,73,76,78,37,77,82,77,48,25,49,47,48,59,57,74,25,57,27,36,29,29,72,64,65
77,209,74,59,70,75,58,41,76,57,47,75,76,76,42,37,32,65,47,55,57,74,73,61,73,65,69,57,63,48,60,70,50,83,49,35,48,51,49,39,59,85,59,59,25,43,43,45,73,77,65
77,179,71,63,72,82,68,71,44,71,56,70,77,78,36,76,36,74,41,29,52,75,68,36,66,38,74,78,78,67,58,90,82,90,47,46,44,41,66,56,66,51,31,66,26,32,43,37,77,54,65
74,185,69,58,64,64,59,64,74,74,64,63,76,72,25,25,25,42,25,29,30,69,72,61,67,59,86,71,86,91,30,85,80,80,36,29,38,34,42,46,66,58,25,66,29,27,50,29,77,82,65
81,230,73,55,44,71,51,41,61,69,37,79,79,61,57,51,37,39,54,67,65,69,61,47,34,59,49,66,63,67,48,77,77,83,61,61,65,59,61,44,59,54,47,65,52,62,58,57,79,62,65
78,195,56,34,40,73,48,40,56,76,31,63,71,69,71,76,46,50,41,46,44,82,56,54,25,50,72,88,76,85,48,76,65,82,66,47,62,54,70,61,80,63,69,80,41,57,51,48,72,56,65
77,212,64,36,51,62,61,59,77,70,57,79,77,52,37,47,27,29,55,47,48,71,68,67,49,57,71,75,75,65,74,81,77,76,58,67,61,59,57,52,75,55,32,75,37,27,53,62,70,82,65
84,220,36,26,26,54,26,26,44,49,26,65,74,39,76,65,31,74,47,49,58,51,31,50,26,56,34,50,44,75,60,79,65,79,62,66,60,64,40,64,70,77,78,70,46,64,57,62,76,81,65
79,180,78,62,68,76,54,68,30,75,25,65,72,73,35,50,30,66,37,36,48,55,75,59,28,60,74,77,78,70,45,84,46,80,47,38,42,40,47,44,48,25,25,48,25,25,50,25,72,75,65
81,225,80,63,52,83,34,48,81,74,56,83,74,57,46,36,36,31,47,31,52,57,57,50,34,60,50,55,52,70,48,78,60,82,58,44,54,50,56,38,49,51,38,49,46,37,63,61,70,66,65
79,200,67,49,67,74,59,67,55,63,30,72,71,69,42,62,37,47,45,49,42,61,67,62,59,65,79,83,82,81,57,82,72,81,57,45,55,51,72,57,58,59,37,58,57,43,53,58,76,44,65
80,255,63,29,28,28,28,28,60,47,40,88,73,55,80,65,30,68,57,61,69,63,30,30,28,50,39,62,52,63,78,80,83,82,46,61,45,64,47,35,62,56,58,62,30,57,49,69,75,74,65
77,218,68,44,37,73,54,66,71,74,51,68,65,64,26,76,36,26,26,31,30,64,58,48,35,42,68,80,80,98,30,80,83,83,54,31,50,46,68,40,68,51,26,60,26,61,61,51,76,84,65
80,209,67,64,59,72,53,49,49,79,25,70,75,70,52,82,57,52,59,50,59,60,63,55,38,51,67,68,69,75,58,77,74,82,72,52,65,62,72,52,49,49,54,50,47,63,57,57,78,55,65
81,245,39,27,26,26,26,26,66,58,34,56,79,49,64,57,39,49,59,51,44,57,39,34,29,47,31,52,35,69,65,70,46,82,53,67,52,69,34,53,60,50,67,60,44,74,67,69,72,78,65
77,202,67,67,55,71,56,55,58,76,51,49,72,71,31,66,36,58,44,42,40,76,75,46,26,44,81,80,80,78,64,81,68,83,57,51,58,54,54,54,64,57,49,64,46,27,42,32,75,76,65
74,190,69,50,54,76,62,38,43,72,25,58,78,75,25,49,25,42,25,25,35,60,71,66,62,70,75,69,77,75,48,81,90,77,72,25,71,70,72,56,74,81,43,74,56,32,37,25,70,71,65
79,205,73,64,60,74,66,64,53,78,56,39,71,58,36,38,30,31,28,25,37,63,66,55,52,66,62,70,68,69,31,77,81,70,66,29,66,66,66,54,66,60,31,66,56,37,58,36,70,63,65
81,250,29,25,25,25,25,25,45,37,30,67,73,46,65,55,30,64,47,45,47,62,30,25,25,45,41,62,42,60,70,75,80,83,55,64,63,65,55,55,65,56,63,65,35,62,81,73,70,83,65
87,242,72,52,28,57,27,25,69,77,52,33,77,49,72,47,32,59,60,63,47,63,32,42,26,42,37,54,50,55,63,75,50,75,59,67,58,57,47,67,61,52,58,61,37,63,54,66,75,81,65
75,193,81,73,81,70,53,54,53,69,40,70,69,71,25,25,25,25,25,35,43,72,74,73,65,67,79,67,80,69,34,85,60,83,59,47,61,63,59,45,55,59,25,55,40,31,46,34,71,75,65
87,265,27,25,25,25,25,25,73,48,25,51,80,42,83,50,33,56,45,48,48,29,33,26,30,27,26,30,25,30,52,70,66,77,63,70,70,76,25,55,68,53,88,68,48,71,75,71,76,56,65
84,260,76,57,27,47,27,25,47,67,47,75,79,60,72,67,30,57,70,67,51,77,35,46,31,47,27,41,35,67,70,77,81,79,47,73,54,71,31,37,62,55,80,71,42,70,72,69,75,27,66
80,260,45,27,27,27,27,27,38,57,28,66,73,51,58,62,31,37,42,28,30,47,31,28,28,31,38,67,56,67,74,80,80,79,47,55,48,58,31,44,71,48,52,57,36,78,85,78,70,83,66
78,190,76,64,65,77,67,61,65,81,37,68,73,69,32,62,32,45,45,39,55,72,69,57,41,59,76,77,79,67,37,87,72,85,55,42,59,47,82,47,58,54,35,58,37,30,35,35,75,75,66
78,219,67,35,56,65,34,31,63,62,45,51,76,65,45,80,40,59,42,49,54,76,67,32,27,53,67,76,75,87,62,80,65,85,70,51,65,55,70,55,58,59,37,58,40,39,53,30,70,70,66
78,215,76,65,64,69,52,47,71,81,42,53,68,67,42,77,32,47,49,41,52,76,47,34,26,37,75,81,67,90,50,80,75,83,58,49,56,57,60,50,61,56,39,61,27,30,50,47,75,82,66
74,165,75,64,66,69,47,56,41,71,25,60,66,70,25,31,25,41,25,26,28,80,71,60,64,58,80,80,80,75,46,80,80,82,75,25,72,73,79,70,53,75,25,53,71,30,42,27,72,60,66
82,210,69,55,51,26,25,25,57,74,47,76,81,62,77,80,47,58,70,67,64,67,32,30,32,51,46,66,62,82,51,77,67,82,49,65,51,50,54,47,52,56,65,51,37,67,62,60,77,47,66
82,240,59,25,25,25,25,25,36,67,25,74,75,51,81,74,31,62,56,54,44,55,31,29,41,40,49,68,66,78,79,75,88,82,50,65,54,61,46,41,63,53,66,63,31,66,79,70,75,58,66
82,210,75,56,60,81,68,50,71,79,51,74,74,60,61,51,31,41,48,39,62,72,64,34,27,41,49,62,57,49,47,77,77,68,48,48,50,51,60,54,46,54,51,46,46,43,46,41,75,80,66
78,210,68,56,62,63,45,43,80,67,58,63,78,73,43,66,33,58,58,38,49,78,73,66,63,69,76,68,70,69,57,77,57,81,67,57,57,63,56,60,52,57,48,52,43,35,51,35,76,58,66
77,170,54,57,62,63,45,54,63,63,57,67,72,72,37,62,32,55,65,37,45,85,75,69,65,71,84,80,79,57,37,77,72,80,62,40,59,55,70,65,65,60,49,65,42,38,43,38,80,64,66
77,180,67,46,54,73,49,58,55,71,37,55,72,75,25,27,27,57,25,25,43,69,72,72,68,71,80,70,72,69,58,80,80,84,69,30,60,60,72,72,63,60,48,63,37,42,59,40,77,80,66
82,237,57,44,33,27,25,25,44,58,32,71,80,64,82,72,42,37,62,59,57,74,59,29,29,27,36,62,56,63,57,77,72,82,63,72,69,76,60,42,66,36,80,69,42,63,71,64,80,52,66
86,240,54,35,28,25,25,25,65,62,37,74,81,59,77,67,37,49,62,65,46,77,32,32,34,39,35,57,57,66,57,77,72,75,41,55,45,56,43,35,59,51,66,51,42,67,63,66,79,85,66
79,211,64,43,56,71,67,45,68,65,41,78,74,59,71,76,71,66,48,40,51,64,46,33,29,36,68,82,67,96,38,80,57,83,59,48,55,56,59,49,60,59,49,60,26,33,53,46,71,64,66
85,265,49,36,29,25,25,25,49,68,29,66,82,62,79,59,30,49,62,69,53,79,34,44,30,46,37,39,36,74,67,79,74,80,49,63,50,59,44,39,54,54,67,64,34,74,66,69,77,53,66
78,213,78,75,77,61,57,47,64,54,49,73,73,74,39,64,39,65,50,41,59,79,73,54,30,51,76,67,70,66,56,80,74,83,58,33,57,57,50,57,50,60,34,50,34,34,53,43,75,83,66
79,230,57,53,49,76,57,36,32,63,27,68,71,55,37,57,37,29,37,39,37,78,49,31,34,31,66,66,64,80,66,75,80,83,75,58,72,74,75,71,76,70,39,76,62,37,30,30,74,57,66
81,225,65,51,59,55,32,27,75,67,27,70,67,69,32,47,32,55,47,61,66,63,61,53,27,45,51,67,59,77,48,74,72,73,67,65,65,63,57,61,71,67,48,71,37,54,62,47,75,62,66
78,200,65,65,57,77,72,66,59,69,47,50,68,67,32,67,37,51,45,43,41,77,76,57,41,52,71,74,73,82,61,78,67,83,58,52,59,55,63,59,65,58,50,65,47,33,45,37,77,72,66
85,250,58,42,35,26,25,25,60,56,35,65,84,37,70,45,40,58,62,60,48,54,35,45,43,48,32,59,54,57,68,79,67,78,49,61,66,67,25,45,58,53,42,58,45,70,74,70,70,51,66
81,200,69,55,48,63,47,31,64,72,32,67,73,55,82,77,32,57,45,49,38,67,57,45,28,37,45,69,57,67,38,77,82,74,57,61,59,65,62,55,57,48,65,38,47,71,69,67,75,67,66
82,247,67,47,36,59,26,26,50,70,30,58,75,46,70,65,35,62,55,67,52,80,53,27,26,26,58,65,56,75,58,80,75,82,53,60,49,67,45,40,64,54,51,64,30,61,70,62,75,80,66
75,185,70,59,63,71,49,60,87,80,45,63,73,69,25,25,25,25,25,25,28,79,71,79,65,80,76,70,72,57,36,81,79,77,53,25,59,39,46,77,43,82,25,43,35,45,44,34,71,84,66
78,185,77,70,53,75,71,74,46,89,61,75,75,72,26,46,31,32,35,29,55,75,73,55,32,59,66,72,68,69,33,83,73,82,46,33,53,49,52,51,61,70,51,61,31,29,56,34,75,80,66
79,205,78,45,56,85,65,52,66,85,51,80,69,62,36,46,36,46,38,26,47,62,64,70,33,68,60,67,68,72,50,80,70,80,52,46,64,59,52,46,54,55,31,54,36,37,58,42,72,62,66
81,245,71,54,38,50,27,26,75,65,56,47,80,69,61,71,36,60,61,68,53,68,54,38,31,36,44,65,60,81,60,80,75,82,54,62,54,58,52,51,56,56,77,76,41,64,50,60,75,80,66
78,205,83,73,77,69,48,65,69,59,34,37,67,63,34,44,34,60,41,39,47,78,78,64,69,65,82,74,79,66,30,80,56,76,67,41,66,57,67,58,67,57,25,67,29,36,47,40,75,77,66
69,160,75,64,67,74,62,67,45,82,37,67,71,69,25,25,25,65,29,25,42,75,77,77,73,69,87,82,89,78,32,77,77,80,64,31,54,47,71,71,69,67,25,69,32,25,27,25,78,44,66
76,202,72,61,70,77,59,67,48,77,37,71,72,77,25,37,25,67,51,35,60,78,73,69,66,71,78,73,76,77,49,77,67,79,54,54,51,65,55,61,62,56,49,57,47,30,45,35,79,61,66
81,242,62,43,36,27,25,25,73,72,47,72,78,51,72,62,42,59,67,67,61,45,32,27,30,55,35,52,49,46,65,77,82,80,56,69,55,63,45,58,57,40,59,54,47,70,59,45,75,85,66
82,239,71,48,39,63,62,32,60,63,43,52,78,63,68,73,38,52,62,63,58,62,56,38,35,40,40,60,57,69,50,80,62,83,66,75,68,72,55,48,71,61,55,71,53,46,78,78,70,62,67
86,248,79,46,32,25,25,25,69,78,39,69,87,45,64,66,34,62,56,44,46,53,29,27,25,53,27,39,32,52,65,62,51,78,51,65,55,52,26,49,57,52,67,57,44,62,81,76,74,69,67
83,245,60,38,39,30,28,28,52,56,35,69,93,74,70,52,35,69,72,52,40,70,35,34,31,48,39,65,55,87,75,75,69,78,58,67,56,66,42,40,62,58,74,67,55,72,69,68,78,40,67
80,230,81,58,47,73,40,26,66,66,41,58,82,52,51,52,51,34,53,48,50,72,39,54,27,70,47,49,47,66,77,81,88,82,72,66,66,70,72,64,52,54,49,52,61,36,47,58,71,82,67
84,255,37,26,26,26,26,26,75,67,33,69,62,39,53,50,28,53,37,48,39,52,37,26,26,45,38,53,46,64,58,77,87,80,52,64,53,63,32,51,57,55,79,57,33,65,80,77,74,80,67
85,230,68,55,44,69,47,48,75,66,58,70,78,61,43,33,30,61,69,67,68,67,47,33,30,43,44,57,58,67,42,81,74,82,51,58,54,56,35,43,52,51,53,52,33,40,61,58,77,81,67
78,217,68,58,63,71,44,67,71,81,46,78,69,71,25,25,25,37,57,53,57,76,76,78,70,77,81,66,70,54,38,85,81,88,59,40,60,58,59,55,62,54,25,62,56,27,46,45,73,71,67
76,210,78,72,73,76,68,65,53,74,39,74,73,70,39,84,59,63,37,34,50,60,73,61,63,63,74,69,73,74,41,79,77,81,69,54,61,64,73,59,74,69,64,73,29,41,59,49,76,61,67
81,240,72,43,32,33,25,25,62,71,48,82,81,64,73,78,38,80,58,53,50,62,46,38,31,50,47,72,50,75,72,75,52,83,46,60,50,58,42,52,50,56,54,50,28,74,60,68,76,69,67
76,200,70,64,69,62,58,30,50,73,45,77,70,72,26,64,26,45,26,26,43,73,75,65,65,65,85,79,83,60,48,80,75,84,67,44,60,61,73,54,58,60,35,58,40,30,45,35,77,73,67
76,215,84,66,72,75,49,73,61,81,43,67,73,62,25,38,30,53,30,25,38,64,66,61,42,56,68,62,69,73,42,88,62,76,57,38,62,66,57,57,56,54,28,56,43,32,51,38,69,86,67
82,240,67,44,56,63,57,25,70,65,40,66,76,63,65,68,65,41,50,61,58,70,55,62,63,67,42,55,58,65,60,88,84,80,64,67,69,72,45,59,64,57,42,64,60,41,59,68,72,78,67
81,222,60,38,30,52,33,28,64,69,41,65,78,64,51,46,31,48,58,51,48,62,56,52,34,62,53,66,72,63,45,85,82,84,62,59,60,65,68,60,64,26,26,64,46,70,68,67,76,82,67
80,230,72,60,62,70,50,51,72,62,41,80,76,66,36,60,36,48,42,36,49,65,64,41,25,72,59,75,57,52,40,85,88,86,68,50,65,68,65,60,58,57,38,60,61,50,44,58,71,68,67
80,225,74,55,47,73,61,35,73,78,45,80,68,63,50,67,45,54,49,50,52,54,56,35,27,63,52,64,62,72,55,80,80,83,74,63,68,63,63,54,56,52,30,56,50,34,40,35,72,70,67
77,215,74,58,61,76,66,60,56,84,31,71,74,68,40,56,40,55,36,44,45,84,68,62,48,68,70,71,71,72,56,80,81,84,74,72,75,73,76,56,79,64,42,78,56,37,48,37,74,41,67
80,218,69,58,51,79,77,72,82,72,67,50,69,62,25,37,25,25,40,33,55,77,67,67,56,60,51,62,58,57,46,75,54,64,51,46,57,55,51,40,53,60,44,53,37,31,58,55,74,77,67
81,230,68,44,60,45,30,28,52,69,35,75,80,68,40,80,50,58,64,42,44,80,42,40,38,45,45,59,55,71,55,75,65,82,54,62,57,68,50,67,75,61,50,74,40,80,71,70,77,60,67
79,185,71,51,50,71,51,46,67,72,32,60,69,70,37,72,37,60,43,41,54,70,61,41,37,59,76,76,62,69,55,86,73,82,72,56,69,69,67,76,77,72,44,77,57,35,48,37,76,70,67
81,220,64,62,63,70,68,66,59,67,31,72,76,70,36,71,36,41,41,26,46,67,71,41,36,48,65,75,76,75,65,85,80,81,59,36,60,52,61,58,54,59,36,54,41,46,48,46,76,66,67
73,175,72,65,66,70,59,46,51,69,31,81,70,74,25,26,25,48,31,25,36,70,76,70,67,70,85,85,84,74,34,90,87,83,61,26,57,56,61,56,56,60,25,56,36,29,42,37,73,66,67
84,246,80,73,46,47,29,25,65,63,27,81,82,59,72,57,42,37,61,67,68,73,54,34,28,63,54,67,60,74,53,77,82,82,59,73,68,74,54,35,76,54,81,75,47,49,69,67,77,39,67
84,234,78,65,49,61,45,32,53,65,41,76,79,69,71,56,36,55,70,75,69,76,45,46,49,66,31,44,37,59,45,77,72,85,49,61,63,64,36,40,55,51,59,60,31,73,69,71,77,59,67
74,190,71,57,65,66,50,54,48,76,46,68,69,71,36,61,31,41,44,41,49,72,69,54,59,56,86,84,80,81,64,81,70,82,69,51,68,55,74,61,64,53,28,64,46,61,56,40,78,75,67
85,220,74,65,57,71,51,54,62,75,37,74,79,67,77,62,47,45,55,56,58,79,71,46,32,29,71,71,68,75,63,80,80,82,44,59,51,62,49,55,59,35,62,57,40,61,61,64,84,65,67
79,205,71,57,62,72,59,54,48,68,30,72,76,71,40,82,60,58,38,35,48,79,71,51,58,46,75,79,78,84,42,80,78,81,65,55,69,67,77,65,75,73,50,74,45,42,60,50,78,40,67
78,205,71,57,53,76,63,66,64,83,41,62,78,75,31,74,31,62,34,32,49,67,72,76,33,80,72,74,75,78,55,81,83,83,58,41,60,59,52,54,51,55,36,51,36,25,45,25,72,71,67
76,204,84,69,64,92,66,61,80,70,48,56,75,68,25,33,28,48,48,25,44,58,61,53,32,62,53,53,79,63,62,90,68,81,51,31,56,55,51,50,52,57,35,52,38,31,51,46,71,87,67
73,185,72,66,68,66,66,69,68,68,46,68,70,74,25,26,25,58,31,25,36,66,76,72,69,73,77,65,72,57,34,85,87,84,54,26,57,56,61,56,56,75,31,56,26,28,41,37,77,81,67
80,235,63,57,35,44,25,25,61,72,32,77,73,49,52,58,32,53,57,59,65,61,32,26,31,61,38,63,41,60,73,78,90,75,62,77,69,67,45,63,67,55,37,67,57,44,86,77,78,51,67
82,231,39,28,25,25,25,25,47,52,42,81,77,47,67,67,32,51,61,62,55,56,55,37,25,39,41,60,57,69,50,75,62,83,57,67,58,67,54,47,67,52,84,70,42,80,72,67,72,61,67
77,210,73,64,65,76,61,65,72,78,40,76,79,77,25,35,30,65,28,30,32,81,79,70,67,69,82,76,78,73,49,80,80,80,55,29,54,56,51,60,60,64,30,55,40,40,52,30,76,65,68
77,198,69,68,66,61,54,55,80,63,61,35,80,75,36,64,35,71,48,36,47,71,75,56,61,70,79,71,80,72,42,85,60,81,58,40,57,60,57,47,50,55,46,50,46,33,49,33,72,81,68
77,195,66,43,48,76,69,61,84,68,66,53,82,80,36,83,36,55,38,38,52,71,70,66,30,60,70,72,78,83,54,92,72,84,56,51,68,48,60,43,60,59,36,60,46,33,42,28,73,80,68
78,185,71,61,38,78,68,57,57,76,42,67,77,67,57,72,42,37,46,49,51,89,69,67,65,67,74,72,76,77,51,77,77,78,69,42,67,67,69,65,67,59,79,72,47,42,68,67,78,62,68
81,220,56,37,30,30,30,30,34,59,30,67,78,73,87,77,52,67,64,66,59,65,44,34,36,47,40,71,61,74,56,76,76,80,54,69,56,67,56,57,60,65,74,62,42,81,77,77,79,44,68
72,183,73,71,70,83,67,82,75,76,50,67,71,74,25,25,25,45,27,25,54,75,76,65,67,64,89,84,89,68,28,84,82,84,47,25,45,49,43,55,43,57,27,43,45,25,40,25,74,75,68
72,190,72,66,69,66,50,76,74,81,36,59,82,74,25,25,25,36,25,25,42,68,71,80,69,83,75,76,72,69,60,94,73,73,68,29,59,59,68,50,62,55,31,62,36,31,47,39,73,79,68
80,230,72,46,44,69,56,36,74,70,45,73,77,64,65,65,65,62,59,58,51,67,30,40,29,56,50,67,60,74,48,80,80,81,57,63,59,60,57,55,64,57,56,64,30,67,69,73,73,79,68
78,219,82,80,78,80,80,80,70,60,40,75,75,60,25,30,30,40,32,30,48,80,60,60,45,50,67,67,69,67,36,80,80,83,64,34,60,58,64,63,53,55,25,53,45,33,44,38,70,80,68
78,204,74,60,65,75,69,55,73,73,48,59,76,77,68,68,33,56,38,61,63,76,71,56,39,68,70,67,64,74,43,80,66,81,75,42,73,58,76,72,67,59,35,67,63,34,50,62,75,56,68
80,235,55,33,29,25,25,25,55,57,32,69,77,46,72,67,32,69,56,57,55,64,36,32,25,37,44,75,55,75,55,75,88,83,58,62,57,70,40,42,59,25,85,59,32,72,65,80,77,76,68
78,185,82,73,77,77,53,52,72,71,33,47,72,73,58,71,30,56,41,38,40,61,70,43,39,56,62,62,74,82,45,85,83,78,73,58,76,72,77,76,61,65,55,61,63,31,49,47,71,61,68
79,205,63,40,36,72,63,48,38,61,26,76,72,70,38,68,38,56,31,33,40,78,66,50,26,52,72,77,83,95,58,75,75,84,60,32,61,53,74,73,49,60,43,49,33,43,69,52,76,78,68
74,188,64,40,46,77,71,71,79,71,56,78,76,74,25,51,30,46,25,25,33,57,74,81,57,71,77,77,78,86,48,83,70,80,57,26,60,48,60,60,53,60,41,53,36,32,54,30,72,81,68
81,255,65,46,32,26,26,26,77,58,50,83,77,69,50,40,40,41,55,70,59,63,44,27,28,57,49,62,53,63,60,81,80,79,47,69,49,55,48,47,57,51,56,57,40,70,64,72,73,80,68
